test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSG00000150627	ENSG00000150627	WDR17	4:176065833-176182818	human_15	human_16	OK	1.24727	1.79674	0.526607853390437	0.538656	0.2366	0.928256	no	-
ENSG00000124257	ENSG00000124257	NEURL2	20:45888624-45912155	human_15	human_16	OK	0.997512	1.3201	0.404241118449786	0.0598681	0.82655	0.997009	no	-
ENSG00000139436	ENSG00000139436	GIT2	12:109900263-109996389	human_15	human_16	OK	64.0988	58.7749	-0.125097168990118	-0.372383	0.4548	0.997009	no	-
ENSG00000067221	ENSG00000067221	STOML1	15:73978925-73994622	human_15	human_16	OK	12.459	16.3086	0.388444662653924	0.922407	0.09455	0.687109	no	-
ENSG00000100028	ENSG00000100028	SNRPD3	22:24555957-24629005	human_15	human_16	OK	28.3035	27.9433	-0.0184780594690195	-0.0260348	0.96235	0.997009	no	-
ENSG00000050344	ENSG00000050344	NFE2L3	7:26152197-26213607	human_15	human_16	OK	4.68734	8.04721	0.779719236091008	0.331968	0.60745	0.997009	no	-
ENSG00000171004	ENSG00000171004	HS6ST2	X:132626015-132961395	human_15	human_16	OK	22.7635	35.7218	0.650082382673261	2.1116	0.00015	0.010719	yes	-
ENSG00000117593	ENSG00000117593	DARS2	1:173799549-173903549	human_15	human_16	OK	19.8198	23.5569	0.249207293904929	0.583835	0.31545	0.997009	no	-
ENSG00000254986	ENSG00000254986	DPP3	11:66435074-66546235	human_15	human_16	OK	109.78	124.73	0.18419325880073	0.391063	0.4449	0.997009	no	-
ENSG00000023228	ENSG00000023228	NDUFS1	2:206114816-206159509	human_15	human_16	OK	113.67	129.335	0.186261197321982	0.630278	0.25935	0.9533	no	-
ENSG00000285926	ENSG00000285926	AC005082.2	7:23181840-23208045	human_15	human_16	OK	14.1752	12.3602	-0.197667002876123	-0.327882	0.56515	0.997009	no	-
ENSG00000067992	ENSG00000067992	PDK3	X:24465220-24550466	human_15	human_16	OK	12.638	9.64092	-0.390525441334385	-0.676218	0.17105	0.853024	no	-
ENSG00000105928	ENSG00000105928	GSDME	7:24698354-24757940	human_15	human_16	OK	18.0362	19.1287	0.084843417490384	0.22308	0.66075	0.997009	no	-
ENSG00000064393	ENSG00000064393	HIPK2	7:139561569-140020325	human_15	human_16	OK	3.5586	3.00162	-0.245568431848078	-0.749117	0.1666	0.844157	no	-
ENSG00000102854	ENSG00000102854	MSLN	16:760733-768865	human_15	human_16	OK	14.5882	14.135	-0.045530000684635	-0.0960066	0.86425	0.997009	no	-
ENSG00000213689	ENSG00000213689	TREX1	3:48446709-48467645	human_15	human_16	OK	36.9414	47.5368	0.363806247291125	0.937804	0.1075	0.729962	no	-
ENSG00000137216	ENSG00000137216	TMEM63B	6:44113450-44155519	human_15	human_16	OK	15.3061	14.4131	-0.086726063641664	-0.156917	0.7733	0.997009	no	-
ENSG00000088727	ENSG00000088727	KIF9	3:47164496-47346816	human_15	human_16	OK	8.75149	11.8585	0.438320961199805	0.400181	0.4812	0.997009	no	-
ENSG00000105519	ENSG00000105519	CAPS	19:5904840-5915877	human_15	human_16	OK	14.9415	14.2477	-0.0685959453140147	-0.134771	0.8098	0.997009	no	-
ENSG00000112242	ENSG00000112242	E2F3	6:20401878-20493714	human_15	human_16	OK	8.45903	10.7593	0.347020075630888	1.1306	0.05205	0.527594	no	-
ENSG00000153147	ENSG00000153147	SMARCA5	4:143513471-143557486	human_15	human_16	OK	42.2223	42.762	0.0183241606057602	0.0683472	0.8848	0.997009	no	-
ENSG00000120341	ENSG00000120341	SEC16B	1:177923955-178038007	human_15	human_16	OK	2.43744	3.58603	0.557020851619163	0.612216	0.21115	0.898485	no	-
ENSG00000113300	ENSG00000113300	CNOT6	5:180494378-180578405	human_15	human_16	OK	7.62539	7.14423	-0.0940325989193751	-0.140783	0.7687	0.997009	no	-
ENSG00000258111	ENSG00000258111	AC079316.1	12:104455294-104762014	human_15	human_16	OK	8.79398	6.92832	-0.3440106857473	-0.130225	0.81335	0.997009	no	-
ENSG00000198839	ENSG00000198839	ZNF277	7:112206587-112409623	human_15	human_16	OK	26.079	22.6366	-0.204231267696693	-0.593256	0.29475	0.977989	no	-
ENSG00000143442	ENSG00000143442	POGZ	1:151402723-151459494	human_15	human_16	OK	31.0634	27.0302	-0.200643559886878	-0.294909	0.56735	0.997009	no	-
ENSG00000101246	ENSG00000101246	ARFRP1	20:63657809-63832038	human_15	human_16	OK	23.0209	25.1931	0.130084419387936	0.227672	0.6737	0.997009	no	-
ENSG00000205659	ENSG00000205659	LIN52	14:74084795-74201235	human_15	human_16	OK	18.4833	18.4115	-0.0056151888451794	-0.00903243	0.9797	0.997009	no	-
ENSG00000100580	ENSG00000100580	TMED8	14:77335028-77391497	human_15	human_16	OK	4.04609	4.49636	0.15222913809597	0.453732	0.4326	0.997009	no	-
ENSG00000260884	ENSG00000260884	AC009120.3	16:74296813-74369826	human_15	human_16	OK	1.4033	2.03079	0.53321759721743	0.110142	0.79445	0.997009	no	-
ENSG00000084070	ENSG00000084070	SMAP2	1:40344849-40423326	human_15	human_16	OK	21.0068	24.0373	0.194418443145601	0.466511	0.2876	0.974239	no	-
ENSG00000099994	ENSG00000099994	SUSD2	22:24181486-24189106	human_15	human_16	OK	4.2759	5.91657	0.468532934495049	1.23377	0.03285	0.418111	no	-
ENSG00000111581	ENSG00000111581	NUP107	12:68674370-68745809	human_15	human_16	OK	69.0381	72.0035	0.0606742752575684	0.143981	0.78185	0.997009	no	-
ENSG00000105613	ENSG00000105613	MAST1	19:12763002-12874952	human_15	human_16	OK	2.0979	2.76098	0.396234526340934	0.114099	0.6598	0.997009	no	-
ENSG00000152154	ENSG00000152154	TMEM178A	2:39249265-39717963	human_15	human_16	OK	2.38098	2.55012	0.0990096348566965	0.0686467	0.8903	0.997009	no	-
ENSG00000117650	ENSG00000117650	NEK2	1:211658656-211675630	human_15	human_16	OK	9.153	12.5068	0.450396121843931	1.01747	0.07545	0.624979	no	-
ENSG00000100359	ENSG00000100359	SGSM3	22:40346499-40636719	human_15	human_16	OK	106.558	94.8976	-0.167195403198753	-0.435145	0.4224	0.997009	no	-
ENSG00000269949	ENSG00000269949	AC069307.1	4:56907875-56977606	human_15	human_16	OK	1.28193	1.294	0.0135201318246737	0.00280819	0.9308	0.997009	no	-
ENSG00000158164	ENSG00000158164	TMSB15A	X:102513681-102516739	human_15	human_16	OK	6.12945	7.63815	0.317465626613605	0.572038	0.31445	0.997009	no	-
ENSG00000123933	ENSG00000123933	MXD4	4:2247431-2262109	human_15	human_16	OK	12.3694	10.8247	-0.192448479405714	-0.516856	0.2995	0.982941	no	-
ENSG00000213613	ENSG00000213613	RPL11P3	10:87863624-87971930	human_15	human_16	OK	2.28714	2.98588	0.384611507499666	0.138176	0.8555	0.997009	no	-
ENSG00000223865	ENSG00000223865	HLA-DPB1	6:33064568-33089696	human_15	human_16	OK	3.92518	2.82665	-0.473665556712386	-0.523594	0.3313	0.997009	no	-
ENSG00000269378	ENSG00000269378	AC022149.1	19:14619116-14778560	human_15	human_16	OK	6.89241	12.4117	0.848620302403535	0.816654	0.16055	0.835361	no	-
ENSG00000232388	ENSG00000232388	SMIM26	20:18567346-18766644	human_15	human_16	OK	114.398	113.613	-0.00993390741405417	-0.0221179	0.97025	0.997009	no	-
ENSG00000213468	ENSG00000213468	FIRRE	X:131688778-131830643	human_15	human_16	OK	34.1334	34.9599	0.034516930865428	0.119886	0.83545	0.997009	no	-
ENSG00000182224	ENSG00000182224	CYB5D1	17:7856684-7912760	human_15	human_16	OK	10.7981	12.0049	0.152845903467303	0.19053	0.6662	0.997009	no	-
ENSG00000100744	ENSG00000100744	GSKIP	14:96363451-96387288	human_15	human_16	OK	31.616	39.8682	0.334583618870745	0.888018	0.11505	0.74795	no	-
ENSG00000243989	ENSG00000243989	ACY1	3:51955380-51989197	human_15	human_16	OK	40.9713	49.1641	0.262991563526399	0.654038	0.2379	0.928446	no	-
ENSG00000257096	ENSG00000257096	AL161747.2	14:21521079-21537216	human_15	human_16	OK	3.13342	2.12607	-0.559549062042972	-0.268237	0.7032	0.997009	no	-
ENSG00000280120	ENSG00000280120	AC073857.1	12:123152319-123272334	human_15	human_16	OK	6.20602	3.94907	-0.652155405421332	-0.403709	0.48095	0.997009	no	-
ENSG00000207051	ENSG00000207051	SNORA27	13:27251308-27256691	human_15	human_16	OK	13.5684	30.0535	1.14728240884583	2.97289	0.5816	0.997009	no	-
ENSG00000171914	ENSG00000171914	TLN2	15:62390525-62884034	human_15	human_16	OK	22.286	25.5932	0.199622845561181	0.152337	0.63055	0.997009	no	-
ENSG00000120727	ENSG00000120727	PAIP2	5:139341586-139384553	human_15	human_16	OK	173.553	157.441	-0.140565014279648	-0.476478	0.4031	0.997009	no	-
ENSG00000151498	ENSG00000151498	ACAD8	11:134253494-134265855	human_15	human_16	OK	40.8513	47.6913	0.223344119573571	0.774467	0.15915	0.831923	no	-
ENSG00000105246	ENSG00000105246	EBI3	19:4229522-4237528	human_15	human_16	OK	0.638035	1.28123	1.00582201268036	0.980383	0.05055	0.523728	no	-
ENSG00000157349	ENSG00000157349	DDX19B	16:70289662-70373383	human_15	human_16	OK	32.3273	29.1554	-0.148989901464381	-0.258087	0.6499	0.997009	no	-
ENSG00000255767	ENSG00000255767	AC108488.2	2:3531812-3558333	human_15	human_16	OK	3.49732	6.38604	0.868671782791758	0.246222	0.70555	0.997009	no	-
ENSG00000109016	ENSG00000109016	DHRS7B	17:21123363-21193265	human_15	human_16	OK	36.267	42.2047	0.21874625853261	0.671769	0.2369	0.928421	no	-
ENSG00000055147	ENSG00000055147	FAM114A2	5:153990147-154445850	human_15	human_16	OK	32.1648	36.4102	0.178859947412113	0.282856	0.5937	0.997009	no	-
ENSG00000232485	ENSG00000232485	AC098820.1	2:216385287-216579180	human_15	human_16	OK	1.00614	1.34995	0.424074909292739	0.0771744	0.77905	0.997009	no	-
ENSG00000204520	ENSG00000204520	MICA	6:31399783-31477506	human_15	human_16	OK	25.3189	35.2307	0.476618412995528	1.46819	0.0108	0.222524	no	-
ENSG00000175279	ENSG00000175279	CENPS	1:10429880-10452153	human_15	human_16	OK	24.9195	24.7957	-0.00718516732276235	-0.0140822	0.97835	0.997009	no	-
ENSG00000174136	ENSG00000174136	RGMB	5:98768649-98798643	human_15	human_16	OK	10.7057	10.0281	-0.0943308425941462	-0.0901138	0.79415	0.997009	no	-
ENSG00000154678	ENSG00000154678	PDE1C	7:31751178-32299329	human_15	human_16	OK	12.7052	11.136	-0.190187969578973	-0.359331	0.4608	0.997009	no	-
ENSG00000099282	ENSG00000099282	TSPAN15	10:69451464-69507666	human_15	human_16	OK	6.06313	9.32636	0.621251363471515	1.08281	0.04795	0.509129	no	-
ENSG00000281028	ENSG00000281028	AC104662.2	4:25160640-25279204	human_15	human_16	OK	4.43813	4.01551	-0.144368694512271	-0.168953	0.77195	0.997009	no	-
ENSG00000279246	ENSG00000279246	AP003108.3	11:61299450-61362299	human_15	human_16	OK	1.42313	1.33603	-0.0911150518153023	-0.0258408	0.9601	0.997009	no	-
ENSG00000238005	ENSG00000238005	AL391832.2	1:234957230-234970062	human_15	human_16	OK	2.77081	2.34545	-0.240443039742745	-0.155535	0.7506	0.997009	no	-
ENSG00000175352	ENSG00000175352	NRIP3	11:8980575-9004049	human_15	human_16	OK	1.63177	1.1444	-0.511846319214893	-0.602868	0.18515	0.868955	no	-
ENSG00000143553	ENSG00000143553	SNAPIN	1:153658653-153671028	human_15	human_16	OK	131.306	134.418	0.0337935018820458	0.0776401	0.8944	0.997009	no	-
ENSG00000206535	ENSG00000206535	LNP1	3:100401531-100456319	human_15	human_16	OK	1.55697	2.13982	0.458748296784862	0.833976	0.1411	0.802568	no	-
ENSG00000107938	ENSG00000107938	EDRF1	10:125683228-125775821	human_15	human_16	OK	13.3682	14.0163	0.0683003366673179	0.201567	0.70515	0.997009	no	-
ENSG00000272690	ENSG00000272690	LINC02018	3:75435347-75491202	human_15	human_16	OK	0.277759	1.85203	2.7372019042352	1.06398	0.00825	0.188058	no	-
ENSG00000272688	ENSG00000272688	AP005329.3	18:3066806-3247277	human_15	human_16	OK	3.50595	3.71194	0.082367969560439	0.0954227	0.86705	0.997009	no	-
ENSG00000169203	ENSG00000169203	NPIPB12	16:29483641-29505999	human_15	human_16	OK	1.29429	1.10147	-0.232730703485692	-0.170198	0.68575	0.997009	no	-
ENSG00000171475	ENSG00000171475	WIPF2	17:40219303-40284136	human_15	human_16	OK	18.507	18.7999	0.0226539358704803	0.0559049	0.90775	0.997009	no	-
ENSG00000071082	ENSG00000071082	RPL31	2:100820138-101252866	human_15	human_16	OK	973.535	1040.51	0.0959860784314636	0.348174	0.5404	0.997009	no	-
ENSG00000240036	ENSG00000240036	AC104563.1	11:27506829-27877648	human_15	human_16	OK	2.1582	1.22209	-0.820478029927466	-0.331274	0.71755	0.997009	no	-
ENSG00000187193	ENSG00000187193	MT1X	16:56682469-56688052	human_15	human_16	OK	104.636	130.348	0.31698915098994	0.873682	0.12945	0.779366	no	-
ENSG00000151835	ENSG00000151835	SACS	13:23328825-23433740	human_15	human_16	OK	4.48118	4.7702	0.0901710775043775	0.204055	0.67445	0.997009	no	-
ENSG00000168806	ENSG00000168806	LCMT2	15:43323648-43330605	human_15	human_16	OK	11.9328	9.78652	-0.286064760809238	-0.637972	0.2704	0.958902	no	-
ENSG00000234270	ENSG00000234270	RPL36P20	3:41194740-41962130	human_15	human_16	OK	1.35756	1.98392	0.547337889217613	0.0761379	0.79955	0.997009	no	-
ENSG00000157617	ENSG00000157617	C2CD2	21:41885111-41954018	human_15	human_16	OK	1.0114	0.967549	-0.0639470523327701	-0.0511351	0.9169	0.997009	no	-
ENSG00000270903	ENSG00000270903	HNRNPA3P9	11:32583797-32794658	human_15	human_16	OK	1.3056	0.747452	-0.804660122260136	-0.227508	0.7253	0.997009	no	-
ENSG00000261630	ENSG00000261630	AC007496.2	16:53598152-54158512	human_15	human_16	OK	0.908876	0.374705	-1.2783282488374	-0.169153	0.547	0.997009	no	-
ENSG00000140577	ENSG00000140577	CRTC3	15:90529922-90717141	human_15	human_16	OK	13.3336	9.73667	-0.453566001540777	-0.717282	0.13215	0.785917	no	-
ENSG00000060762	ENSG00000060762	MPC1	6:166364918-166383013	human_15	human_16	OK	51.7804	49.1596	-0.0749329331091121	-0.226224	0.69705	0.997009	no	-
ENSG00000177738	ENSG00000177738	AC025171.1	5:43014413-43192021	human_15	human_16	OK	10.9781	9.59743	-0.193908348303159	-0.16503	0.7794	0.997009	no	-
ENSG00000185963	ENSG00000185963	BICD2	9:92711362-92764833	human_15	human_16	OK	23.2056	19.7591	-0.231955764433301	-0.897359	0.11915	0.75498	no	-
ENSG00000065491	ENSG00000065491	TBC1D22B	6:37212177-37332970	human_15	human_16	OK	7.93623	7.74561	-0.035074975187489	-0.0997294	0.85995	0.997009	no	-
ENSG00000038002	ENSG00000038002	AGA	4:177430773-177442437	human_15	human_16	OK	17.3586	23.5139	0.437863246571723	0.849635	0.12485	0.767007	no	-
ENSG00000133895	ENSG00000133895	MEN1	11:64803509-64811294	human_15	human_16	OK	59.0336	56.6252	-0.0600920824534628	-0.183049	0.68575	0.997009	no	-
ENSG00000104763	ENSG00000104763	ASAH1	8:18055991-18096394	human_15	human_16	OK	55.2531	80.109	0.535908924266005	1.91103	0.0004	0.023387	yes	-
ENSG00000082701	ENSG00000082701	GSK3B	3:119821322-120094417	human_15	human_16	OK	18.1712	21.9621	0.27336231415702	0.638256	0.221	0.910281	no	-
ENSG00000000457	ENSG00000000457	SCYL3	1:169662006-169894267	human_15	human_16	OK	9.53092	9.45399	-0.0116921425457968	-0.0239821	0.9647	0.997009	no	-
ENSG00000197149	ENSG00000197149	AC107956.1	11:17208152-17351703	human_15	human_16	OK	1.86092	1.4765	-0.333834679535587	-0.16166	0.8409	0.997009	no	-
ENSG00000148541	ENSG00000148541	FAM13C	10:59176642-59363181	human_15	human_16	OK	5.6379	7.4944	0.410655092043704	0.516236	0.3134	0.997009	no	-
ENSG00000155975	ENSG00000155975	VPS37A	8:17246930-17413528	human_15	human_16	OK	24.3362	32.0335	0.396477521881589	1.05055	0.0619	0.570468	no	-
ENSG00000205763	ENSG00000205763	RP9P	7:32916814-32943176	human_15	human_16	OK	3.11717	3.74083	0.263121568022043	0.511717	0.377	0.997009	no	-
ENSG00000129347	ENSG00000129347	KRI1	19:10543894-10566037	human_15	human_16	OK	38.6396	39.4158	0.028693897026702	0.0554148	0.9225	0.997009	no	-
ENSG00000123485	ENSG00000123485	HJURP	2:233775678-233854566	human_15	human_16	OK	10.1398	14.7987	0.545441250538167	1.15289	0.0329	0.418111	no	-
ENSG00000092964	ENSG00000092964	DPYSL2	8:26383053-26658178	human_15	human_16	OK	55.391	51.5666	-0.103214658594329	-0.358607	0.48045	0.997009	no	-
ENSG00000159346	ENSG00000159346	ADIPOR1	1:202940825-202958572	human_15	human_16	OK	119.977	132.33	0.141382303482524	0.632868	0.27515	0.961787	no	-
ENSG00000259071	ENSG00000259071	AL359397.2	14:50312325-50416461	human_15	human_16	OK	2.28888	1.40897	-0.70000093424752	-0.264482	0.74545	0.997009	no	-
ENSG00000146083	ENSG00000146083	RNF44	5:176526711-176538025	human_15	human_16	OK	2.27685	1.65329	-0.461699442321163	-0.610869	0.19045	0.874478	no	-
ENSG00000026950	ENSG00000026950	BTN3A1	6:26402236-26415208	human_15	human_16	OK	18.3445	17.1803	-0.0945923540090721	-0.246877	0.62935	0.997009	no	-
ENSG00000175806	ENSG00000175806	MSRA	8:10054291-10428891	human_15	human_16	OK	2.89159	3.13689	0.117471933354561	0.14677	0.7797	0.997009	no	-
ENSG00000165288	ENSG00000165288	BRWD3	X:80670853-80809688	human_15	human_16	OK	2.92346	2.49792	-0.226949578894116	-0.333748	0.5409	0.997009	no	-
ENSG00000132792	ENSG00000132792	CTNNBL1	20:37693954-37872129	human_15	human_16	OK	69.3278	75.7049	0.126952701900285	0.514764	0.36665	0.997009	no	-
ENSG00000221944	ENSG00000221944	TIGD1	2:232539691-232550592	human_15	human_16	OK	1.56603	1.31927	-0.247371995392287	-0.389916	0.4967	0.997009	no	-
ENSG00000255081	ENSG00000255081	AP003168.2	11:75803430-76144232	human_15	human_16	OK	1.31452	0.938193	-0.486579450444473	-0.0830294	0.7866	0.997009	no	-
ENSG00000106638	ENSG00000106638	TBL2	7:73567532-73578791	human_15	human_16	OK	46.0887	53.652	0.21921887681487	0.708833	0.1906	0.874478	no	-
ENSG00000166199	ENSG00000166199	ALKBH3	11:43880810-43920944	human_15	human_16	OK	19.5395	22.1362	0.180014033452635	0.377435	0.5229	0.997009	no	-
ENSG00000166946	ENSG00000166946	CCNDBP1	15:43106224-43221125	human_15	human_16	OK	66.1973	77.5728	0.228778502048477	0.809774	0.15635	0.826688	no	-
ENSG00000265666	ENSG00000265666	RARA-AS1	17:40309179-40357643	human_15	human_16	OK	2.46317	1.88872	-0.383107361271612	-0.372774	0.52165	0.997009	no	-
ENSG00000144579	ENSG00000144579	CTDSP1	2:218398255-218405941	human_15	human_16	OK	12.0054	8.49208	-0.499493605183329	-1.0173	0.05095	0.523906	no	-
ENSG00000249835	ENSG00000249835	VCAN-AS1	5:83471617-83582303	human_15	human_16	OK	52.1247	50.3751	-0.0492563777040822	-0.023008	0.92135	0.997009	no	-
ENSG00000172828	ENSG00000172828	CES3	16:66934443-66975149	human_15	human_16	OK	3.17181	2.29549	-0.466504205141271	-0.238143	0.538	0.997009	no	-
ENSG00000154639	ENSG00000154639	CXADR	21:17513042-17593579	human_15	human_16	OK	12.0486	12.4222	0.0440551800779356	0.0855593	0.86965	0.997009	no	-
ENSG00000109084	ENSG00000109084	TMEM97	17:28319199-28335489	human_15	human_16	OK	29.3862	25.722	-0.192135989705875	-0.355001	0.5299	0.997009	no	-
ENSG00000267459	ENSG00000267459	AC006116.7	19:56219669-56393545	human_15	human_16	OK	17.03	16.479	-0.0474497373262555	-0.0680954	0.9064	0.997009	no	-
ENSG00000142534	ENSG00000142534	RPS11	19:49496364-49499708	human_15	human_16	OK	517.089	501.12	-0.0452564970502281	-0.193923	0.736	0.997009	no	-
ENSG00000155363	ENSG00000155363	MOV10	1:112673140-112700746	human_15	human_16	OK	86.0103	90.777	0.0778173734880199	0.255234	0.56145	0.997009	no	-
ENSG00000101003	ENSG00000101003	GINS1	20:25407672-25452628	human_15	human_16	OK	2.94224	3.63474	0.304937236307598	0.446957	0.3306	0.997009	no	-
ENSG00000233461	ENSG00000233461	AL445524.1	1:231522387-231528556	human_15	human_16	OK	6.35272	6.98719	0.137337938582735	0.205229	0.71775	0.997009	no	-
ENSG00000104808	ENSG00000104808	DHDH	19:48933698-48944969	human_15	human_16	OK	0.835508	0.334185	-1.32200666314979	-0.723029	0.0475	0.505245	no	-
ENSG00000269028	ENSG00000269028	MTRNR2L12	3:96617187-96618236	human_15	human_16	OK	4.04335	3.08361	-0.390930779681615	-0.71586	0.2139	0.902087	no	-
ENSG00000270866	ENSG00000270866	AC067773.1	8:76403997-76867285	human_15	human_16	OK	4.91252	3.47177	-0.500791906546124	-0.388687	0.5	0.997009	no	-
ENSG00000242114	ENSG00000242114	MTFP1	22:30331987-30429054	human_15	human_16	OK	28.4944	35.4015	0.313132075655907	0.47083	0.39055	0.997009	no	-
ENSG00000079308	ENSG00000079308	TNS1	2:217799587-218033982	human_15	human_16	OK	6.7395	7.93748	0.236039489047968	0.337807	0.3396	0.997009	no	-
ENSG00000122687	ENSG00000122687	MRM2	7:1815792-2242215	human_15	human_16	OK	45.4451	51.8326	0.189735015302923	0.401113	0.4792	0.997009	no	-
ENSG00000175077	ENSG00000175077	RTP1	3:187197089-187207629	human_15	human_16	OK	1.02895	0.585045	-0.814553376646647	-1.05892	0.0917	0.678348	no	-
ENSG00000217159	ENSG00000217159	LARP1P1	6:26158145-26184655	human_15	human_16	OK	0.659081	1.10921	0.75100484190466	0.171323	0.7111	0.997009	no	-
ENSG00000183475	ENSG00000183475	ASB7	15:100553528-100651705	human_15	human_16	OK	11.1068	13.1818	0.247104167418162	0.540955	0.327	0.997009	no	-
ENSG00000230124	ENSG00000230124	ACBD6	1:180230263-180502954	human_15	human_16	OK	65.4569	62.5616	-0.0652678690734075	-0.225786	0.6916	0.997009	no	-
ENSG00000176920	ENSG00000176920	FUT2	19:48695970-48705950	human_15	human_16	OK	1.05944	0.497137	-1.09158649822809	-0.92832	0.06355	0.577401	no	-
ENSG00000048828	ENSG00000048828	FAM120A	9:93431440-93566112	human_15	human_16	OK	13.1672	12.0282	-0.130527827896933	-0.23665	0.66995	0.997009	no	-
ENSG00000181751	ENSG00000181751	C5orf30	5:103258762-103278660	human_15	human_16	OK	11.8339	13.6729	0.208393659639451	0.564784	0.32625	0.997009	no	-
ENSG00000253088	ENSG00000253088	RF00019	7:152134921-152443176	human_15	human_16	OK	106.137	0.001	-16.6955681505876	-nan	0.1838	0.867165	no	-
ENSG00000213096	ENSG00000213096	ZNF254	19:24033404-24129961	human_15	human_16	OK	11.7737	10.2843	-0.195124172321585	-0.274048	0.62375	0.997009	no	-
ENSG00000152234	ENSG00000152234	ATP5F1A	18:46080247-46104334	human_15	human_16	OK	330.235	343.148	0.055337913539628	0.264312	0.6201	0.997009	no	-
ENSG00000119707	ENSG00000119707	RBM25	14:73057924-73123899	human_15	human_16	OK	77.0925	79.5249	0.0448161392939194	0.139155	0.8061	0.997009	no	-
ENSG00000135916	ENSG00000135916	ITM2C	2:230864638-230879248	human_15	human_16	OK	173.738	147.713	-0.234116533904449	-1.09507	0.05415	0.53845	no	-
ENSG00000264660	ENSG00000264660	AC107926.1	17:20814619-21043760	human_15	human_16	OK	6.83377	4.05273	-0.753787628977857	-0.361386	0.5433	0.997009	no	-
ENSG00000254929	ENSG00000254929	AL591684.2	10:47496211-47553514	human_15	human_16	OK	6.58708	6.81319	0.0486913681415955	0.0820946	0.8818	0.997009	no	-
ENSG00000124766	ENSG00000124766	SOX4	6:21528738-21598619	human_15	human_16	OK	36.4232	32.9644	-0.143948854979017	-0.634209	0.26745	0.955982	no	-
ENSG00000197620	ENSG00000197620	CXorf40A	X:149476987-149550510	human_15	human_16	OK	10.3697	11.9158	0.20050165712831	0.199105	0.73905	0.997009	no	-
ENSG00000167861	ENSG00000167861	HID1	17:74950741-74975728	human_15	human_16	OK	14.9995	8.99324	-0.738001534970165	-1.41942	0.006	0.157504	no	-
ENSG00000187122	ENSG00000187122	SLIT1	10:96998037-97292673	human_15	human_16	OK	9.46484	4.32738	-1.12908430422223	-1.86468	0.0002	0.0135909	yes	down
ENSG00000221891	ENSG00000221891	FAM218BP	4:164920617-164931047	human_15	human_16	OK	0.477522	1.01332	1.08545073354434	0.518428	0.37045	0.997009	no	-
ENSG00000136546	ENSG00000136546	SCN7A	2:166403572-166611482	human_15	human_16	OK	0.807947	2.19999	1.4451644032686	2.37164	5e-05	0.00403767	yes	up
ENSG00000090857	ENSG00000090857	PDPR	16:70113625-70187361	human_15	human_16	OK	12.492	12.8253	0.0379880982189254	0.0842843	0.86405	0.997009	no	-
ENSG00000047365	ENSG00000047365	ARAP2	4:35948220-36274220	human_15	human_16	OK	3.62209	1.3992	-1.37222019977356	-1.26613	0.00795	0.184489	no	-
ENSG00000231007	ENSG00000231007	CDC20P1	9:87008454-87042126	human_15	human_16	OK	3.1453	2.54599	-0.304970875798373	-0.370688	0.5185	0.997009	no	-
ENSG00000185641	ENSG00000185641	AC034236.1	5:116032323-116060118	human_15	human_16	OK	13.1455	10.5616	-0.315740608806646	-0.496165	0.38235	0.997009	no	-
ENSG00000265243	ENSG00000265243	IGLJCOR18	18:3394888-3395312	human_15	human_16	OK	1.21127	0.141796	-3.09463174653368	-1.19541	0.1383	0.795502	no	-
ENSG00000089486	ENSG00000089486	CDIP1	16:4510668-4538828	human_15	human_16	OK	17.7498	19.383	0.126989112068118	0.33064	0.53515	0.997009	no	-
ENSG00000145217	ENSG00000145217	SLC26A1	4:958886-1004564	human_15	human_16	OK	0.477691	1.42444	1.57624525311355	0.827558	0.1354	0.791791	no	-
ENSG00000139370	ENSG00000139370	SLC15A4	12:128793193-128823958	human_15	human_16	OK	6.64023	4.56107	-0.541860901772613	-0.872538	0.1187	0.754784	no	-
ENSG00000196505	ENSG00000196505	GDAP2	1:117863484-117929621	human_15	human_16	OK	19.2288	20.1466	0.0672676537023104	0.154194	0.78745	0.997009	no	-
ENSG00000186470	ENSG00000186470	BTN3A2	6:26365158-26378320	human_15	human_16	OK	34.8644	31.7348	-0.135688903278419	-0.316814	0.5341	0.997009	no	-
ENSG00000122644	ENSG00000122644	ARL4A	7:12686855-12690958	human_15	human_16	OK	38.5209	54.117	0.490440454473277	1.41942	0.0124	0.238823	no	-
ENSG00000136527	ENSG00000136527	TRA2B	3:185914557-185938103	human_15	human_16	OK	96.22	99.5389	0.0489236445235331	0.120661	0.82075	0.997009	no	-
ENSG00000136938	ENSG00000136938	ANP32B	9:97983340-98015943	human_15	human_16	OK	50.676	42.906	-0.240123243826855	-0.456383	0.421	0.997009	no	-
ENSG00000106477	ENSG00000106477	CEP41	7:130393770-130442433	human_15	human_16	OK	14.7296	15.0845	0.0343486240438831	0.0726661	0.8953	0.997009	no	-
ENSG00000276410	ENSG00000276410	HIST1H2BB	6:26043276-26043657	human_15	human_16	OK	1.02676	0.617088	-0.734550853260382	-0.521972	0.56635	0.997009	no	-
ENSG00000196787	ENSG00000196787	HIST1H2AG	6:27133041-27135291	human_15	human_16	OK	4.53419	4.51553	-0.00594951614307149	-0.0140375	0.9784	0.997009	no	-
