test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSG00000166426	ENSG00000166426	CRABP1	15:78339207-78348225	human_15	human_16	OK	15.8239	6.8458	-1.20881416429805	-2.41325	0.0001	0.0074107	yes	down
ENSG00000143502	ENSG00000143502	SUSD4	1:223220818-223364178	human_15	human_16	OK	0.734238	4.09068	2.47802099730197	2.4355	5e-05	0.00403767	yes	up
ENSG00000222041	ENSG00000222041	CYTOR	2:87439522-87825952	human_15	human_16	OK	47.9079	105.457	1.13831938046233	2.68931	5e-05	0.00403767	yes	up
ENSG00000124159	ENSG00000124159	MATN4	20:45293444-45317824	human_15	human_16	OK	2.61652	0.938551	-1.47914223955802	-2.52482	5e-05	0.00403767	yes	down
ENSG00000144959	ENSG00000144959	NCEH1	3:172630248-172711218	human_15	human_16	OK	8.62482	17.8871	1.05235325190851	2.4818	5e-05	0.00403767	yes	up
ENSG00000185614	ENSG00000185614	INKA1	3:49803253-49805030	human_15	human_16	OK	1.14749	3.13994	1.45225541035385	2.09152	0.001	0.0468958	yes	up
ENSG00000147257	ENSG00000147257	GPC3	X:133535744-133985895	human_15	human_16	OK	436.416	185.141	-1.23707957560051	-5.1591	5e-05	0.00403767	yes	down
ENSG00000130055	ENSG00000130055	GDPD2	X:70423030-70435350	human_15	human_16	OK	2.17018	6.24921	1.52585911333252	3.30891	5e-05	0.00403767	yes	up
ENSG00000197769	ENSG00000197769	MAP1LC3C	1:241995489-241999073	human_15	human_16	OK	7.48074	18.389	1.29759013296103	3.17732	5e-05	0.00403767	yes	up
ENSG00000217236	ENSG00000217236	SP9	2:174334437-174338500	human_15	human_16	OK	9.02066	4.28236	-1.07482691054277	-2.57945	5e-05	0.00403767	yes	down
ENSG00000133048	ENSG00000133048	CHI3L1	1:203178930-203186704	human_15	human_16	OK	0.45862	3.85816	3.07254179795963	2.94766	5e-05	0.00403767	yes	up
ENSG00000159251	ENSG00000159251	ACTC1	15:34755083-34812923	human_15	human_16	OK	1.46193	7.08995	2.2779012193242	3.12206	5e-05	0.00403767	yes	up
ENSG00000184838	ENSG00000184838	PRR16	5:120464299-120687332	human_15	human_16	OK	0.48057	3.09763	2.68834633514038	1.87396	0.00035	0.0212932	yes	up
ENSG00000187621	ENSG00000187621	TCL6	14:95650497-95692630	human_15	human_16	OK	134.31	0.490857	-8.09604821930759	-3.69924	5e-05	0.00403767	yes	down
ENSG00000184305	ENSG00000184305	CCSER1	4:90127534-91601913	human_15	human_16	OK	0.601354	2.48135	2.04483882529905	1.37358	5e-05	0.00403767	yes	up
ENSG00000198467	ENSG00000198467	TPM2	9:35681991-35690121	human_15	human_16	OK	87.3186	256.304	1.5534950896261	5.96904	5e-05	0.00403767	yes	up
ENSG00000148400	ENSG00000148400	NOTCH1	9:136494432-136546048	human_15	human_16	OK	3.64405	1.70208	-1.09824390730741	-2.20709	5e-05	0.00403767	yes	down
ENSG00000026508	ENSG00000026508	CD44	11:35138869-35232402	human_15	human_16	OK	79.2715	166.883	1.07396281716039	3.31498	5e-05	0.00403767	yes	up
ENSG00000107438	ENSG00000107438	PDLIM1	10:95237571-95291012	human_15	human_16	OK	2.36844	7.56484	1.67537244467129	2.69699	5e-05	0.00403767	yes	up
ENSG00000166482	ENSG00000166482	MFAP4	17:19337553-19387240	human_15	human_16	OK	204.962	426.896	1.05852818610483	4.80853	5e-05	0.00403767	yes	up
ENSG00000026559	ENSG00000026559	KCNG1	20:50999369-51023107	human_15	human_16	OK	61.5374	20.7843	-1.56596933017392	-5.2091	5e-05	0.00403767	yes	down
