test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000039990	ENSMUSG00000039990	Edrf1	7:133637542-133672971	mouse_13	mouse_14	OK	4.05421	10.7656	1.40893600299635	2.74226	5e-05	0.000176968	yes	up
ENSMUSG00000062328	ENSMUSG00000062328	Rpl17	18:74998557-75003381	mouse_13	mouse_14	OK	479.352	167.335	-1.5183462188325	-6.46938	5e-05	0.000176968	yes	down
ENSMUSG00000022370	ENSMUSG00000022370	Mrpl13	15:55534093-55626423	mouse_13	mouse_14	OK	182.639	54.9493	-1.73282185764561	-5.56608	5e-05	0.000176968	yes	down
ENSMUSG00000020778	ENSMUSG00000020778	Ten1	11:116171887-116215318	mouse_13	mouse_14	OK	41.3532	17.2966	-1.25751049802189	-2.09396	0.0011	0.00303976	yes	down
ENSMUSG00000033020	ENSMUSG00000033020	Polr2f	15:79108897-79151774	mouse_13	mouse_14	OK	187.331	69.4255	-1.43205209266902	-3.66523	5e-05	0.000176968	yes	down
ENSMUSG00000020108	ENSMUSG00000020108	Ddit4	10:59949668-59951834	mouse_13	mouse_14	OK	6.75134	20.2484	1.58456213224037	4.93021	5e-05	0.000176968	yes	up
ENSMUSG00000024331	ENSMUSG00000024331	Dsc2	18:20030632-20059554	mouse_13	mouse_14	OK	7.74517	3.60583	-1.10296552405352	-3.51666	5e-05	0.000176968	yes	down
ENSMUSG00000038777	ENSMUSG00000038777	Sema6c	3:95160456-95174024	mouse_13	mouse_14	OK	0.619361	1.97018	1.66947499632567	1.4557	0.0006	0.00175747	yes	up
ENSMUSG00000072100	ENSMUSG00000072100	Cldn34b1	X:154886804-154890267	mouse_13	mouse_14	OK	1.10483	0.167547	-2.72118663963791	-2.26271	0.0039	0.00950446	yes	down
ENSMUSG00000102059	ENSMUSG00000102059	Gm20257	1:58646687-58695989	mouse_13	mouse_14	OK	23.6515	0.190643	-6.95491431390988	-2.61495	0.00425	0.0102642	yes	down
ENSMUSG00000066553	ENSMUSG00000066553	Gm6969	12:24638668-24639010	mouse_13	mouse_14	OK	90.2882	42.2957	-1.09402645150607	-2.70654	5e-05	0.000176968	yes	down
ENSMUSG00000034394	ENSMUSG00000034394	Lif	11:4257556-4272514	mouse_13	mouse_14	OK	1.33415	3.34503	1.32609827029388	1.87351	0.0004	0.00121181	yes	up
ENSMUSG00000052675	ENSMUSG00000052675	Zfp112	7:24112313-24127952	mouse_13	mouse_14	OK	0.232409	1.25992	2.43859428806884	3.45088	5e-05	0.000176968	yes	up
ENSMUSG00000071041	ENSMUSG00000071041	Impdh2-ps	8:100030557-100032102	mouse_13	mouse_14	OK	3.85931	1.4689	-1.39360675013586	-2.82414	5e-05	0.000176968	yes	down
ENSMUSG00000032740	ENSMUSG00000032740	Ccdc88a	11:29373657-29510808	mouse_13	mouse_14	OK	2.97059	7.47964	1.33221933537353	2.50988	5e-05	0.000176968	yes	up
ENSMUSG00000030432	ENSMUSG00000030432	Rpl28	7:4792873-4812590	mouse_13	mouse_14	OK	531.272	213.29	-1.31663435225361	-2.21176	0.0001	0.000337677	yes	down
ENSMUSG00000021953	ENSMUSG00000021953	Tdh	14:63492346-63509092	mouse_13	mouse_14	OK	11.3568	0.582101	-4.28614307838355	-6.39833	5e-05	0.000176968	yes	down
ENSMUSG00000029465	ENSMUSG00000029465	Arpc3	5:122391877-122414184	mouse_13	mouse_14	OK	402.761	137.32	-1.55238222920246	-6.48956	5e-05	0.000176968	yes	down
ENSMUSG00000053916	ENSMUSG00000053916	Nanp	2:150934518-151039398	mouse_13	mouse_14	OK	1.89481	5.49261	1.53543866667812	2.02015	0.00085	0.00241078	yes	up
ENSMUSG00000058743	ENSMUSG00000058743	Kcnj14	7:45816459-45824782	mouse_13	mouse_14	OK	1.49012	0.441891	-1.75366606309624	-2.11789	0.0005	0.00148851	yes	down
ENSMUSG00000041598	ENSMUSG00000041598	Cdc42ep4	11:113726849-113751881	mouse_13	mouse_14	OK	8.51919	28.7194	1.75323743756119	5.68965	5e-05	0.000176968	yes	up
ENSMUSG00000047986	ENSMUSG00000047986	Palm3	8:84021470-84042589	mouse_13	mouse_14	OK	4.25374	1.1072	-1.94181600651503	-2.37392	0.00045	0.00134938	yes	down
ENSMUSG00000030983	ENSMUSG00000030983	Bccip	7:133686242-133881532	mouse_13	mouse_14	OK	140.984	63.137	-1.15897382656048	-3.13895	5e-05	0.000176968	yes	down
ENSMUSG00000040136	ENSMUSG00000040136	Abcc8	7:46104522-46180033	mouse_13	mouse_14	OK	7.13851	2.33403	-1.61279987165987	-2.73184	5e-05	0.000176968	yes	down
ENSMUSG00000062627	ENSMUSG00000062627	Mysm1	4:94942039-94979100	mouse_13	mouse_14	OK	3.23921	7.01933	1.11569132885983	1.55168	0.0037	0.00906909	yes	up
ENSMUSG00000100755	ENSMUSG00000100755	Rps23-ps1	3:37714189-37724490	mouse_13	mouse_14	OK	95.4952	25.7047	-1.8933960444375	-4.79888	5e-05	0.000176968	yes	down
ENSMUSG00000005611	ENSMUSG00000005611	Mrvi1	7:110868265-110982461	mouse_13	mouse_14	OK	0.412492	2.6165	2.66520021429304	2.66538	5e-05	0.000176968	yes	up
ENSMUSG00000055923	ENSMUSG00000055923	Aasdh	5:76873658-76905514	mouse_13	mouse_14	OK	5.17186	10.5515	1.02869297920703	1.79073	0.0023	0.00590943	yes	up
ENSMUSG00000059901	ENSMUSG00000059901	Adamts14	10:61197111-61273438	mouse_13	mouse_14	OK	3.06319	7.95808	1.3773855465218	4.58929	5e-05	0.000176968	yes	up
ENSMUSG00000024601	ENSMUSG00000024601	Isoc1	18:58659465-58680368	mouse_13	mouse_14	OK	37.5217	13.9855	-1.42379336070575	-3.87332	5e-05	0.000176968	yes	down
ENSMUSG00000025507	ENSMUSG00000025507	Pidd1	7:141438112-141444025	mouse_13	mouse_14	OK	2.1936	5.60683	1.35388485148866	2.84238	5e-05	0.000176968	yes	up
ENSMUSG00000072568	ENSMUSG00000072568	Fam84b	15:60818993-60853778	mouse_13	mouse_14	OK	0.757279	4.06562	2.4245785503704	4.83989	5e-05	0.000176968	yes	up
ENSMUSG00000019577	ENSMUSG00000019577	Pdk4	6:5483350-5496309	mouse_13	mouse_14	OK	0.629585	2.60664	2.04971827386407	2.81119	5e-05	0.000176968	yes	up
ENSMUSG00000067653	ENSMUSG00000067653	Ankrd23	1:36530187-36547445	mouse_13	mouse_14	OK	1.02638	6.7413	2.71546186568136	2.35549	5e-05	0.000176968	yes	up
ENSMUSG00000028484	ENSMUSG00000028484	Psip1	4:83417723-83486459	mouse_13	mouse_14	OK	31.3809	13.3565	-1.23234472244844	-2.39033	5e-05	0.000176968	yes	down
ENSMUSG00000049511	ENSMUSG00000049511	Htr1b	9:81628290-81645156	mouse_13	mouse_14	OK	1.11966	4.89928	2.12950904101032	4.9673	5e-05	0.000176968	yes	up
ENSMUSG00000059981	ENSMUSG00000059981	Taok2	7:126865677-126884703	mouse_13	mouse_14	OK	3.44841	10.6225	1.62312012414584	5.22068	5e-05	0.000176968	yes	up
ENSMUSG00000048758	ENSMUSG00000048758	Rpl29	9:106429453-106431568	mouse_13	mouse_14	OK	451.017	120.747	-1.9011944681611	-7.78144	5e-05	0.000176968	yes	down
ENSMUSG00000016252	ENSMUSG00000016252	Atp5e	2:174461071-174464105	mouse_13	mouse_14	OK	821.892	275.584	-1.57645670054992	-6.16586	5e-05	0.000176968	yes	down
ENSMUSG00000011960	ENSMUSG00000011960	Ccnt1	15:98538688-98570923	mouse_13	mouse_14	OK	10.2906	21.8859	1.08867461029173	3.26935	5e-05	0.000176968	yes	up
ENSMUSG00000028173	ENSMUSG00000028173	Wls	3:159839671-159938664	mouse_13	mouse_14	OK	187.835	382.741	1.02690254291505	4.78763	5e-05	0.000176968	yes	up
ENSMUSG00000078348	ENSMUSG00000078348	Sf3b5	10:13005342-13009183	mouse_13	mouse_14	OK	22.6099	10.894	-1.05342083900132	-4.04339	5e-05	0.000176968	yes	down
ENSMUSG00000039621	ENSMUSG00000039621	Prex1	2:166566341-166713832	mouse_13	mouse_14	OK	7.01822	1.54421	-2.18423621184221	-3.70815	5e-05	0.000176968	yes	down
ENSMUSG00000040003	ENSMUSG00000040003	Magi2	5:19227035-20706052	mouse_13	mouse_14	OK	0.385198	3.92017	3.34724410119412	2.15362	5e-05	0.000176968	yes	up
ENSMUSG00000021411	ENSMUSG00000021411	Pxdc1	13:34627833-34666774	mouse_13	mouse_14	OK	9.28378	30.8176	1.73097027233035	4.66517	5e-05	0.000176968	yes	up
ENSMUSG00000054387	ENSMUSG00000054387	Mdm4	1:132959483-133030561	mouse_13	mouse_14	OK	19.0756	42.2652	1.14774184079525	2.40585	5e-05	0.000176968	yes	up
ENSMUSG00000057113	ENSMUSG00000057113	Npm1	11:33152286-33163206	mouse_13	mouse_14	OK	739.257	155.503	-2.24913358580951	-10.3128	5e-05	0.000176968	yes	down
ENSMUSG00000064023	ENSMUSG00000064023	Klk8	7:43690417-43803826	mouse_13	mouse_14	OK	14.5373	4.76941	-1.60787662990073	-2.43246	5e-05	0.000176968	yes	down
ENSMUSG00000048216	ENSMUSG00000048216	Gpr85	6:13834457-13839942	mouse_13	mouse_14	OK	0.360532	1.76229	2.28925213109963	3.00019	5e-05	0.000176968	yes	up
ENSMUSG00000035545	ENSMUSG00000035545	Leng8	7:4137038-4150374	mouse_13	mouse_14	OK	11.167	44.7076	2.00127844126043	4.06857	5e-05	0.000176968	yes	up
ENSMUSG00000022280	ENSMUSG00000022280	Rnf19a	15:36239932-36283147	mouse_13	mouse_14	OK	8.30109	22.8919	1.4634645183123	5.53392	5e-05	0.000176968	yes	up
ENSMUSG00000032423	ENSMUSG00000032423	Syncrip	9:88376749-88482574	mouse_13	mouse_14	OK	91.6064	39.9853	-1.1959786823284	-3.50853	5e-05	0.000176968	yes	down
ENSMUSG00000084786	ENSMUSG00000084786	Ubl5	9:20618117-20647140	mouse_13	mouse_14	OK	377.538	160.618	-1.23298828143671	-3.92785	5e-05	0.000176968	yes	down
ENSMUSG00000026750	ENSMUSG00000026750	Psmb7	2:38511642-38644087	mouse_13	mouse_14	OK	245.975	93.0675	-1.40216233388116	-4.31441	5e-05	0.000176968	yes	down
ENSMUSG00000033883	ENSMUSG00000033883	D3Ertd254e	3:36151016-36170342	mouse_13	mouse_14	OK	0.560202	1.7088	1.60896451297947	2.7874	5e-05	0.000176968	yes	up
ENSMUSG00000036054	ENSMUSG00000036054	Sugp2	8:70220171-70279915	mouse_13	mouse_14	OK	4.18753	13.2822	1.66532269631571	1.99888	0.00065	0.00188837	yes	up
ENSMUSG00000073838	ENSMUSG00000073838	Tufm	7:126487360-126490731	mouse_13	mouse_14	OK	106.211	39.9206	-1.41172788067535	-4.72374	5e-05	0.000176968	yes	down
ENSMUSG00000109325	ENSMUSG00000109325	Krt8-ps	7:23301191-23362277	mouse_13	mouse_14	OK	3.85244	0.774383	-2.31465330095181	-3.11073	5e-05	0.000176968	yes	down
ENSMUSG00000030077	ENSMUSG00000030077	Chl1	6:103510585-103750211	mouse_13	mouse_14	OK	1.05169	2.72148	1.37168192060577	2.20968	0.00015	0.000493438	yes	up
ENSMUSG00000020601	ENSMUSG00000020601	Trib2	12:15791726-15816922	mouse_13	mouse_14	OK	2.53148	15.6141	2.62479642314101	6.07828	5e-05	0.000176968	yes	up
ENSMUSG00000071103	ENSMUSG00000071103	1700029J07Rik	8:45953605-45975252	mouse_13	mouse_14	OK	1.7391	0.644845	-1.43131656161853	-2.14701	0.0007	0.00201905	yes	down
ENSMUSG00000081603	ENSMUSG00000081603	Gm14681	X:66778441-66778852	mouse_13	mouse_14	OK	15.7764	3.34375	-2.23822914433982	-3.05287	5e-05	0.000176968	yes	down
ENSMUSG00000025613	ENSMUSG00000025613	Cct8	16:87454702-87495873	mouse_13	mouse_14	OK	639.929	260.074	-1.29898966921782	-5.33322	5e-05	0.000176968	yes	down
ENSMUSG00000034473	ENSMUSG00000034473	Sec22a	16:35311130-35363918	mouse_13	mouse_14	OK	11.641	24.5143	1.07440857060292	2.5314	5e-05	0.000176968	yes	up
ENSMUSG00000030091	ENSMUSG00000030091	Nup210	6:91013067-91116829	mouse_13	mouse_14	OK	7.65867	1.89288	-2.01651092273005	-3.86298	5e-05	0.000176968	yes	down
ENSMUSG00000021823	ENSMUSG00000021823	Vcl	14:20929397-21052508	mouse_13	mouse_14	OK	48.9433	137.224	1.48734954245636	4.51256	5e-05	0.000176968	yes	up
ENSMUSG00000067787	ENSMUSG00000067787	Blcap	2:157556361-157571274	mouse_13	mouse_14	OK	9.57208	41.6205	2.12038993715578	5.60242	5e-05	0.000176968	yes	up
ENSMUSG00000058624	ENSMUSG00000058624	Gda	19:21391306-21473445	mouse_13	mouse_14	OK	1.76276	0.816752	-1.10986607737174	-2.08924	0.0003	0.000933076	yes	down
ENSMUSG00000039308	ENSMUSG00000039308	Ndst2	14:20723729-20734562	mouse_13	mouse_14	OK	2.84051	10.124	1.83355752546001	3.37	5e-05	0.000176968	yes	up
ENSMUSG00000075394	ENSMUSG00000075394	Hoxc4	15:103018933-103036852	mouse_13	mouse_14	OK	1.4403	3.89037	1.43353802977718	3.19197	5e-05	0.000176968	yes	up
ENSMUSG00000028044	ENSMUSG00000028044	Cks1b	3:89415471-89418383	mouse_13	mouse_14	OK	349.164	141.48	-1.30330669570127	-5.56838	5e-05	0.000176968	yes	down
ENSMUSG00000026271	ENSMUSG00000026271	Gpr35	1:92950864-92986391	mouse_13	mouse_14	OK	0.539677	1.1494	1.09071284545181	1.36435	0.0064	0.014802	yes	up
ENSMUSG00000015653	ENSMUSG00000015653	Steap2	5:5664828-5694578	mouse_13	mouse_14	OK	31.5536	71.2142	1.17436032705749	4.54702	5e-05	0.000176968	yes	up
ENSMUSG00000075703	ENSMUSG00000075703	Selenoi	5:30232580-30272427	mouse_13	mouse_14	OK	12.7161	31.9928	1.33109099515091	1.89071	0.00305	0.00760759	yes	up
ENSMUSG00000031754	ENSMUSG00000031754	Nudt21	8:94015495-94037031	mouse_13	mouse_14	OK	98.5741	44.1335	-1.15933446877206	-3.86841	5e-05	0.000176968	yes	down
ENSMUSG00000020181	ENSMUSG00000020181	Nav3	10:109681258-110456204	mouse_13	mouse_14	OK	0.779425	3.12669	2.00415407666034	1.71417	0.0003	0.000933076	yes	up
ENSMUSG00000022131	ENSMUSG00000022131	Gpr180	14:118137157-118163261	mouse_13	mouse_14	OK	17.4253	38.1463	1.13035963540926	4.13521	5e-05	0.000176968	yes	up
ENSMUSG00000026519	ENSMUSG00000026519	Tmem63a	1:180942343-180975112	mouse_13	mouse_14	OK	11.5049	32.1187	1.4811650573667	4.11737	5e-05	0.000176968	yes	up
ENSMUSG00000026819	ENSMUSG00000026819	Slc25a25	2:32414486-32456953	mouse_13	mouse_14	OK	3.65965	8.12157	1.15005296590599	1.99076	5e-05	0.000176968	yes	up
ENSMUSG00000019984	ENSMUSG00000019984	Med23	10:24869985-24913681	mouse_13	mouse_14	OK	2.37013	7.43628	1.64961490129159	2.99213	5e-05	0.000176968	yes	up
ENSMUSG00000030647	ENSMUSG00000030647	Ndufc2	7:97400002-97407802	mouse_13	mouse_14	OK	321.67	146.546	-1.13422780185117	-4.62064	5e-05	0.000176968	yes	down
ENSMUSG00000034345	ENSMUSG00000034345	Gtf2h5	17:6079785-6086517	mouse_13	mouse_14	OK	103.713	51.8335	-1.00064002288523	-3.59241	5e-05	0.000176968	yes	down
ENSMUSG00000019139	ENSMUSG00000019139	Isyna1	8:70594372-70597290	mouse_13	mouse_14	OK	93.5106	23.8212	-1.97288382137849	-6.24278	5e-05	0.000176968	yes	down
ENSMUSG00000029016	ENSMUSG00000029016	Clcn6	4:148004258-148038821	mouse_13	mouse_14	OK	1.96447	9.2909	2.24167821962937	5.06307	5e-05	0.000176968	yes	up
ENSMUSG00000032238	ENSMUSG00000032238	Rora	9:68653785-69388246	mouse_13	mouse_14	OK	2.90991	9.28435	1.67382637719427	4.19611	5e-05	0.000176968	yes	up
ENSMUSG00000019763	ENSMUSG00000019763	Rmnd1	10:4401914-4432388	mouse_13	mouse_14	OK	0.808909	3.12952	1.95189207848444	2.11583	0.00015	0.000493438	yes	up
ENSMUSG00000038550	ENSMUSG00000038550	Ciart	3:95871521-95892005	mouse_13	mouse_14	OK	2.90768	7.54999	1.37660622904807	1.926	0.00075	0.00214828	yes	up
ENSMUSG00000031584	ENSMUSG00000031584	Gsr	8:33652522-33698163	mouse_13	mouse_14	OK	42.0829	9.81175	-2.1006517463752	-4.85581	5e-05	0.000176968	yes	down
ENSMUSG00000068267	ENSMUSG00000068267	Cenpb	2:131146323-131198497	mouse_13	mouse_14	OK	8.83996	1.51944	-2.5405001350623	-3.98046	5e-05	0.000176968	yes	down
ENSMUSG00000026235	ENSMUSG00000026235	Epha4	1:77367184-77515088	mouse_13	mouse_14	OK	0.880008	4.54336	2.36817107983459	3.74305	5e-05	0.000176968	yes	up
ENSMUSG00000075419	ENSMUSG00000075419	Dolk	2:30236794-30344266	mouse_13	mouse_14	OK	5.73061	18.4144	1.68407376913232	2.21973	0.00165	0.00438299	yes	up
ENSMUSG00000055839	ENSMUSG00000055839	Elob	17:23790531-23829136	mouse_13	mouse_14	OK	1909.28	772.622	-1.30519402933365	-3.08684	5e-05	0.000176968	yes	down
ENSMUSG00000027207	ENSMUSG00000027207	Galk2	2:125830303-126152004	mouse_13	mouse_14	OK	33.425	13.9648	-1.25913264843183	-2.62181	5e-05	0.000176968	yes	down
ENSMUSG00000037808	ENSMUSG00000037808	Fam76b	9:13827715-13854987	mouse_13	mouse_14	OK	2.55752	8.02587	1.64991226608061	3.47481	5e-05	0.000176968	yes	up
ENSMUSG00000022234	ENSMUSG00000022234	Cct5	15:31590799-31601804	mouse_13	mouse_14	OK	670.251	232.696	-1.52625505537631	-7.3318	5e-05	0.000176968	yes	down
ENSMUSG00000095115	ENSMUSG00000095115	Itpripl2	7:118485110-118491975	mouse_13	mouse_14	OK	16.6422	8.17362	-1.02579908414783	-4.13616	5e-05	0.000176968	yes	down
ENSMUSG00000037692	ENSMUSG00000037692	Ahdc1	4:133011259-133078110	mouse_13	mouse_14	OK	1.37315	3.40777	1.31133873624938	1.41641	0.0012	0.00328053	yes	up
ENSMUSG00000053030	ENSMUSG00000053030	Spink2	5:77205106-77211471	mouse_13	mouse_14	OK	331.171	28.7052	-3.52819233181155	-11.72	5e-05	0.000176968	yes	down
ENSMUSG00000004642	ENSMUSG00000004642	Slbp	5:33634951-33678995	mouse_13	mouse_14	OK	20.6116	44.8398	1.12132334312652	2.27846	0.0001	0.000337677	yes	up
ENSMUSG00000019850	ENSMUSG00000019850	Tnfaip3	10:19000909-19015657	mouse_13	mouse_14	OK	0.21265	2.79547	3.7165381024786	2.7815	5e-05	0.000176968	yes	up
ENSMUSG00000065990	ENSMUSG00000065990	Aurkaip1	4:155831271-155833130	mouse_13	mouse_14	OK	179.998	83.2505	-1.1124500344154	-4.34103	5e-05	0.000176968	yes	down
ENSMUSG00000044857	ENSMUSG00000044857	Lemd2	17:27189599-27204469	mouse_13	mouse_14	OK	1.17071	3.60185	1.62135435519249	2.22129	5e-05	0.000176968	yes	up
ENSMUSG00000031029	ENSMUSG00000031029	Eif3f	7:108934416-108942951	mouse_13	mouse_14	OK	62.8717	14.1063	-2.15607114587151	-8.21207	5e-05	0.000176968	yes	down
ENSMUSG00000054414	ENSMUSG00000054414	Slc30a7	3:115938972-116007406	mouse_13	mouse_14	OK	4.91613	24.8635	2.33843442551517	1.96489	5e-05	0.000176968	yes	up
ENSMUSG00000021759	ENSMUSG00000021759	Plpp1	13:112800791-112927398	mouse_13	mouse_14	OK	28.868	76.4708	1.40543780705182	3.31869	5e-05	0.000176968	yes	up
ENSMUSG00000022361	ENSMUSG00000022361	Zhx1	15:58022258-58076541	mouse_13	mouse_14	OK	5.31987	11.3833	1.09745595662301	2.51491	5e-05	0.000176968	yes	up
ENSMUSG00000035021	ENSMUSG00000035021	Baz1a	12:54892988-55014348	mouse_13	mouse_14	OK	8.98984	4.3591	-1.0442651388309	-1.40874	0.0063	0.014595	yes	down
ENSMUSG00000028953	ENSMUSG00000028953	Abcf2	5:24565344-24577467	mouse_13	mouse_14	OK	125.504	46.8697	-1.42100588008856	-6.31819	5e-05	0.000176968	yes	down
ENSMUSG00000028967	ENSMUSG00000028967	Errfi1	4:150825732-150868892	mouse_13	mouse_14	OK	6.62245	26.189	1.9835240216239	6.3318	5e-05	0.000176968	yes	up
ENSMUSG00000029455	ENSMUSG00000029455	Aldh2	5:121566026-121595908	mouse_13	mouse_14	OK	213.606	103.91	-1.0396176698468	-3.39875	5e-05	0.000176968	yes	down
ENSMUSG00000047067	ENSMUSG00000047067	Dusp28	1:92906980-92910764	mouse_13	mouse_14	OK	8.38812	4.08482	-1.03807499413628	-2.55336	0.0001	0.000337677	yes	down
ENSMUSG00000020614	ENSMUSG00000020614	Fam20a	11:109669748-109722279	mouse_13	mouse_14	OK	9.7675	21.0818	1.10993679647293	3.3482	5e-05	0.000176968	yes	up
ENSMUSG00000023572	ENSMUSG00000023572	Ccndbp1	2:121008402-121016904	mouse_13	mouse_14	OK	51.9881	24.5202	-1.08421068378235	-3.95736	5e-05	0.000176968	yes	down
ENSMUSG00000086841	ENSMUSG00000086841	2410006H16Rik	11:62602876-62604807	mouse_13	mouse_14	OK	178.024	82.9155	-1.10235802319315	-3.6447	5e-05	0.000176968	yes	down
ENSMUSG00000044501	ENSMUSG00000044501	Zfp758	17:22361452-22377281	mouse_13	mouse_14	OK	0.548942	1.33027	1.276993463521	2.19596	0.00015	0.000493438	yes	up
ENSMUSG00000040703	ENSMUSG00000040703	Cyp2s1	7:25802474-25820654	mouse_13	mouse_14	OK	22.7241	9.40887	-1.27212978524417	-4.52656	5e-05	0.000176968	yes	down
ENSMUSG00000025794	ENSMUSG00000025794	Rpl14	9:120571443-120574654	mouse_13	mouse_14	OK	781.589	211.814	-1.88361221465636	-8.69821	5e-05	0.000176968	yes	down
ENSMUSG00000028334	ENSMUSG00000028334	Nans	4:46489247-46602202	mouse_13	mouse_14	OK	124.115	60.4545	-1.03775584662072	-3.31373	5e-05	0.000176968	yes	down
ENSMUSG00000025789	ENSMUSG00000025789	St8sia2	7:73939118-74013690	mouse_13	mouse_14	OK	0.698335	1.666	1.25439721431784	2.09206	0.00185	0.00486273	yes	up
ENSMUSG00000054766	ENSMUSG00000054766	Set	2:30057377-30072577	mouse_13	mouse_14	OK	445.296	80.5354	-2.46706967614391	-8.94742	5e-05	0.000176968	yes	down
ENSMUSG00000035151	ENSMUSG00000035151	Elmod2	8:83312631-83332486	mouse_13	mouse_14	OK	2.33995	7.79755	1.73654319591775	5.02508	5e-05	0.000176968	yes	up
ENSMUSG00000028957	ENSMUSG00000028957	Per3	4:150914561-151861876	mouse_13	mouse_14	OK	1.3978	4.39645	1.65318110953413	1.62544	0.01045	0.0229207	yes	up
ENSMUSG00000024055	ENSMUSG00000024055	Cyp4f13	17:32924687-32947402	mouse_13	mouse_14	OK	9.01182	18.4092	1.03053653060792	2.37999	5e-05	0.000176968	yes	up
ENSMUSG00000000296	ENSMUSG00000000296	Tpd52l1	10:31332375-31445958	mouse_13	mouse_14	OK	18.3084	8.74297	-1.0663103634809	-2.92351	5e-05	0.000176968	yes	down
ENSMUSG00000066829	ENSMUSG00000066829	Zfp810	9:22276747-22307648	mouse_13	mouse_14	OK	2.59938	8.96483	1.78610867058886	2.72737	5e-05	0.000176968	yes	up
ENSMUSG00000024235	ENSMUSG00000024235	Map3k8	18:4331326-4353015	mouse_13	mouse_14	OK	1.1331	3.8276	1.75616488050234	3.31135	5e-05	0.000176968	yes	up
ENSMUSG00000049723	ENSMUSG00000049723	Mmp12	9:7344380-7388047	mouse_13	mouse_14	OK	2.05138	0.629725	-1.70380091466374	-1.78637	0.00235	0.00602271	yes	down
ENSMUSG00000006143	ENSMUSG00000006143	Upk3bl	5:136054491-136064326	mouse_13	mouse_14	OK	1.41243	0.528365	-1.41857256163185	-1.45879	0.00505	0.0119675	yes	down
ENSMUSG00000005774	ENSMUSG00000005774	Rfx5	3:94954074-94962048	mouse_13	mouse_14	OK	2.91072	6.80332	1.22486288465082	1.63007	0.0007	0.00201905	yes	up
ENSMUSG00000039098	ENSMUSG00000039098	Gm9767	10:25912330-26079447	mouse_13	mouse_14	OK	0.447332	2.5158	2.49159936534181	1.59168	0.01825	0.0375511	yes	up
ENSMUSG00000020922	ENSMUSG00000020922	Lsm12	11:102162496-102185296	mouse_13	mouse_14	OK	45.1657	20.6617	-1.12826860763191	-2.64017	5e-05	0.000176968	yes	down
ENSMUSG00000020185	ENSMUSG00000020185	E2f7	10:110745438-110896550	mouse_13	mouse_14	OK	1.04035	3.93677	1.91994345856636	2.8922	5e-05	0.000176968	yes	up
ENSMUSG00000094777	ENSMUSG00000094777	Hist1h2ap	13:21833025-21833507	mouse_13	mouse_14	OK	13.742	29.4644	1.10038089993354	2.44414	5e-05	0.000176968	yes	up
ENSMUSG00000059486	ENSMUSG00000059486	Kbtbd2	6:56777523-56799197	mouse_13	mouse_14	OK	3.34746	8.77225	1.38988011153318	1.93361	5e-05	0.000176968	yes	up
ENSMUSG00000048486	ENSMUSG00000048486	Fitm2	2:163466378-163473005	mouse_13	mouse_14	OK	3.92696	7.86304	1.00167429073429	3.23757	5e-05	0.000176968	yes	up
ENSMUSG00000000303	ENSMUSG00000000303	Cdh1	8:106603350-106670246	mouse_13	mouse_14	OK	22.2468	6.63668	-1.74506421366471	-6.15629	5e-05	0.000176968	yes	down
ENSMUSG00000020758	ENSMUSG00000020758	Itgb4	11:115974708-116008412	mouse_13	mouse_14	OK	93.7701	38.9898	-1.266031216776	-5.89092	5e-05	0.000176968	yes	down
ENSMUSG00000039501	ENSMUSG00000039501	Znfx1	2:167035792-167065862	mouse_13	mouse_14	OK	3.21662	11.1183	1.7893187989745	4.12435	5e-05	0.000176968	yes	up
ENSMUSG00000020116	ENSMUSG00000020116	Pno1	11:17159262-17233796	mouse_13	mouse_14	OK	59.9252	21.6555	-1.46842933594855	-2.88962	5e-05	0.000176968	yes	down
ENSMUSG00000098234	ENSMUSG00000098234	Snhg6	1:9908637-9944118	mouse_13	mouse_14	OK	112.801	44.5361	-1.34073272471359	-3.79375	5e-05	0.000176968	yes	down
ENSMUSG00000050213	ENSMUSG00000050213	Snip1	4:125066671-125074042	mouse_13	mouse_14	OK	3.27528	8.48764	1.37374521989556	3.56154	5e-05	0.000176968	yes	up
ENSMUSG00000002379	ENSMUSG00000002379	Ndufa11	17:56713935-56722141	mouse_13	mouse_14	OK	590.258	263.615	-1.1629132262958	-4.46004	5e-05	0.000176968	yes	down
ENSMUSG00000050395	ENSMUSG00000050395	Tnfsf15	4:63727083-63745113	mouse_13	mouse_14	OK	0.427452	1.91716	2.16513641550804	4.08139	5e-05	0.000176968	yes	up
ENSMUSG00000058153	ENSMUSG00000058153	Sez6l	5:112419150-112577185	mouse_13	mouse_14	OK	1.0442	0.293594	-1.83050367367466	-2.56569	0.0001	0.000337677	yes	down
ENSMUSG00000040506	ENSMUSG00000040506	Ambra1	2:91730133-91918849	mouse_13	mouse_14	OK	4.72197	13.001	1.46116181466521	1.97541	5e-05	0.000176968	yes	up
ENSMUSG00000010376	ENSMUSG00000010376	Nedd8	14:55662262-55681820	mouse_13	mouse_14	OK	652.019	255.116	-1.35376062291077	-3.89168	5e-05	0.000176968	yes	down
ENSMUSG00000102752	ENSMUSG00000102752	Gm7694	1:170298198-170589861	mouse_13	mouse_14	OK	4.49319	1.0566	-2.08831075426153	-4.38192	5e-05	0.000176968	yes	down
